epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,valid_acc,valid_loss
0,49,,0.28125,,2.533285617828369,,
0,99,,0.375,,1.7935550212860107,,
0,149,,0.59375,,1.3114933967590332,,
0,199,,0.65625,,1.0080997943878174,,
0,249,,0.71875,,0.8559675216674805,,
0,299,,0.625,,1.2593019008636475,,
0,349,,0.734375,,0.912189781665802,,
0,399,,0.765625,,0.653609037399292,,
0,449,,0.8125,,0.6399828195571899,,
0,499,,0.8125,,0.6301541328430176,,
0,549,,0.859375,,0.48957359790802,,
0,599,,0.859375,,0.45427408814430237,,
0,649,,0.859375,,0.5562461614608765,,
0,699,,0.84375,,0.570019006729126,,
0,749,,0.859375,,0.33650779724121094,,
0,799,,0.859375,,0.469967246055603,,
0,849,,0.8125,,0.5142061114311218,,
0,899,,0.921875,,0.2540397047996521,,
0,949,,0.90625,,0.3432430028915405,,
0,999,,0.84375,,0.6027531027793884,,
0,1049,,0.875,,0.28591006994247437,,
0,1099,,0.953125,,0.1884373426437378,,
0,1149,,0.9375,,0.2898494601249695,,
0,1199,,0.90625,,0.29250624775886536,,
0,1247,,,,,0.8808424472808838,0.36080804467201233
0,1247,0.764573335647583,,0.7610915899276733,,,
1,1249,,0.90625,,0.21186815202236176,,
1,1299,,0.828125,,0.5754454135894775,,
1,1349,,0.953125,,0.17809030413627625,,
1,1399,,0.90625,,0.26948055624961853,,
1,1449,,0.875,,0.29893261194229126,,
1,1499,,0.8125,,0.5706849098205566,,
1,1549,,0.90625,,0.32076340913772583,,
1,1599,,0.890625,,0.38837993144989014,,
1,1649,,0.875,,0.44017261266708374,,
1,1699,,0.90625,,0.2538450360298157,,
1,1749,,0.859375,,0.3688655495643616,,
1,1799,,0.859375,,0.26807576417922974,,
1,1849,,0.921875,,0.18216122686862946,,
1,1899,,0.890625,,0.2463727593421936,,
1,1949,,0.90625,,0.2437295764684677,,
1,1999,,0.984375,,0.15040695667266846,,
1,2049,,0.90625,,0.34027066826820374,,
1,2099,,0.890625,,0.2633693516254425,,
1,2149,,0.921875,,0.3173060119152069,,
1,2199,,0.953125,,0.18591588735580444,,
1,2249,,0.9375,,0.24985244870185852,,
1,2299,,0.9375,,0.2204761505126953,,
1,2349,,0.875,,0.271796852350235,,
1,2399,,0.8125,,0.6915349364280701,,
1,2449,,0.859375,,0.444333016872406,,
1,2495,,,,,0.9015654921531677,0.2872346341609955
1,2495,0.9009915590286255,,0.30314648151397705,,,
2,2499,,0.9375,,0.19519072771072388,,
2,2549,,0.9375,,0.19014911353588104,,
2,2599,,0.90625,,0.3056964576244354,,
2,2649,,0.921875,,0.25104036927223206,,
2,2699,,0.9375,,0.17170310020446777,,
2,2749,,0.875,,0.2598133087158203,,
2,2799,,0.953125,,0.14116406440734863,,
2,2849,,0.96875,,0.1391010880470276,,
2,2899,,0.953125,,0.15273404121398926,,
2,2949,,0.9375,,0.25115853548049927,,
2,2999,,0.9375,,0.18459640443325043,,
2,3049,,0.9375,,0.22360146045684814,,
2,3099,,0.953125,,0.12449061125516891,,
2,3149,,0.921875,,0.19797052443027496,,
2,3199,,0.921875,,0.1868598312139511,,
2,3249,,0.953125,,0.11940212547779083,,
2,3299,,0.90625,,0.21125152707099915,,
2,3349,,0.953125,,0.2390342354774475,,
2,3399,,0.90625,,0.37220436334609985,,
2,3449,,0.921875,,0.26921546459198,,
2,3499,,0.90625,,0.179647296667099,,
2,3549,,0.953125,,0.15496686100959778,,
2,3599,,0.9375,,0.188870370388031,,
2,3649,,0.90625,,0.19366835057735443,,
2,3699,,0.890625,,0.264936625957489,,
2,3743,,,,,0.9198107719421387,0.23638735711574554
2,3743,0.9205729365348816,,0.2389952838420868,,,
3,3749,,0.953125,,0.13388890027999878,,
3,3799,,0.984375,,0.11403407156467438,,
