epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,valid_acc,valid_loss
0,49,,0.09375,,3.0796701908111572,,
0,99,,0.390625,,2.2197277545928955,,
0,149,,0.484375,,1.7111225128173828,,
0,199,,0.5625,,1.3599597215652466,,
0,249,,0.625,,1.0580222606658936,,
0,299,,0.71875,,0.807044506072998,,
0,349,,0.625,,1.0170282125473022,,
0,399,,0.765625,,0.6111456155776978,,
0,449,,0.6875,,0.98250812292099,,
0,499,,0.734375,,0.8720748424530029,,
0,549,,0.8125,,0.7442008256912231,,
0,599,,0.71875,,0.7485213279724121,,
0,649,,0.8125,,0.5347311496734619,,
0,699,,0.796875,,0.6614224910736084,,
0,749,,0.828125,,0.5282233953475952,,
0,799,,0.75,,0.8503219485282898,,
0,849,,0.84375,,0.4634909927845001,,
0,899,,0.859375,,0.518927812576294,,
0,949,,0.78125,,0.6906489729881287,,
0,999,,0.796875,,0.7284631729125977,,
0,1049,,0.84375,,0.3961265981197357,,
0,1099,,0.8125,,0.556318461894989,,
0,1149,,0.890625,,0.5059641599655151,,
0,1199,,0.828125,,0.4435834288597107,,
0,1247,,,,,0.8535870909690857,0.45148909091949463
0,1247,0.7121018767356873,,0.9395647048950195,,,
1,1249,,0.90625,,0.2887409031391144,,
1,1299,,0.75,,0.6424927711486816,,
1,1349,,0.90625,,0.38432881236076355,,
1,1399,,0.796875,,0.6174761056900024,,
1,1449,,0.875,,0.4292795658111572,,
1,1499,,0.890625,,0.3762822449207306,,
1,1549,,0.828125,,0.41910725831985474,,
1,1599,,0.859375,,0.3781885802745819,,
1,1649,,0.890625,,0.4160939157009125,,
1,1699,,0.890625,,0.3111758530139923,,
1,1749,,0.875,,0.42185384035110474,,
1,1799,,0.9375,,0.20136642456054688,,
1,1849,,0.84375,,0.5246707797050476,,
1,1899,,0.84375,,0.4666403532028198,,
1,1949,,0.875,,0.34656432271003723,,
1,1999,,0.90625,,0.24985235929489136,,
1,2049,,0.921875,,0.2827358841896057,,
1,2099,,0.921875,,0.35149073600769043,,
1,2149,,0.875,,0.41331541538238525,,
1,2199,,0.921875,,0.2755295932292938,,
1,2249,,0.859375,,0.38497573137283325,,
1,2299,,0.875,,0.34070414304733276,,
1,2349,,0.90625,,0.3265640437602997,,
1,2399,,0.875,,0.3937801718711853,,
1,2449,,0.828125,,0.4608766436576843,,
1,2495,,,,,0.8874873518943787,0.3480246067047119
1,2495,0.8781800866127014,,0.37522366642951965,,,
2,2499,,0.859375,,0.4688730835914612,,
2,2549,,0.90625,,0.2694622576236725,,
2,2599,,0.90625,,0.34747785329818726,,
2,2649,,0.890625,,0.33091941475868225,,
2,2699,,0.921875,,0.1911826878786087,,
2,2749,,0.90625,,0.18120725452899933,,
2,2799,,0.875,,0.28421103954315186,,
2,2849,,0.96875,,0.11765709519386292,,
2,2899,,0.890625,,0.396988183259964,,
2,2949,,0.890625,,0.28754857182502747,,
2,2999,,0.90625,,0.21732519567012787,,
2,3049,,0.921875,,0.2808516025543213,,
2,3099,,0.890625,,0.29736328125,,
2,3149,,0.921875,,0.1989070624113083,,
2,3199,,0.859375,,0.44514963030815125,,
2,3249,,0.953125,,0.20198316872119904,,
2,3299,,0.9375,,0.21548525989055634,,
2,3349,,0.921875,,0.37971726059913635,,
2,3399,,0.9375,,0.4689925014972687,,
2,3449,,0.9375,,0.22843122482299805,,
2,3499,,0.9375,,0.20868141949176788,,
2,3549,,0.921875,,0.26851117610931396,,
2,3599,,0.90625,,0.326116681098938,,
2,3649,,0.84375,,0.3721635937690735,,
2,3699,,0.90625,,0.3716782033443451,,
2,3743,,,,,0.9077599048614502,0.26873207092285156
2,3743,0.9033453464508057,,0.2904745936393738,,,
3,3749,,0.9375,,0.16312283277511597,,
3,3799,,0.96875,,0.18074297904968262,,
3,3849,,0.90625,,0.37251341342926025,,
3,3899,,0.875,,0.23640534281730652,,
3,3949,,0.921875,,0.17934809625148773,,
3,3999,,0.921875,,0.28472572565078735,,
3,4049,,0.953125,,0.12095926702022552,,
3,4099,,0.859375,,0.27832484245300293,,
3,4149,,0.828125,,0.4561863839626312,,
3,4199,,0.875,,0.2207186222076416,,
3,4249,,0.828125,,0.4576403796672821,,
3,4299,,0.875,,0.20956450700759888,,
3,4349,,0.9375,,0.1614447385072708,,
