epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,valid_acc,valid_loss
0,49,,0.125,,2.8675990104675293,,
0,99,,0.46875,,1.7174923419952393,,
0,149,,0.515625,,1.5121403932571411,,
0,199,,0.6875,,1.0172550678253174,,
0,249,,0.671875,,1.3154070377349854,,
0,299,,0.734375,,1.069704294204712,,
0,349,,0.796875,,0.8168058395385742,,
0,399,,0.796875,,0.6338702440261841,,
0,449,,0.796875,,0.7481533288955688,,
0,499,,0.84375,,0.7020097970962524,,
0,549,,0.765625,,0.6536026000976562,,
0,599,,0.875,,0.5831661224365234,,
0,649,,0.859375,,0.4241536855697632,,
0,699,,0.84375,,0.5228408575057983,,
0,749,,0.78125,,0.6106060743331909,,
0,799,,0.90625,,0.3209351897239685,,
0,849,,0.84375,,0.6264334917068481,,
0,899,,0.859375,,0.6034774780273438,,
0,949,,0.828125,,0.47564855217933655,,
0,999,,0.921875,,0.2850704491138458,,
0,1049,,0.75,,0.5338093042373657,,
0,1099,,0.84375,,0.5383327603340149,,
0,1149,,0.875,,0.29299190640449524,,
0,1199,,0.859375,,0.44805437326431274,,
0,1247,,,,,0.8672147989273071,0.4053436815738678
0,1247,0.7408353090286255,,0.8485665917396545,,,
1,1249,,0.890625,,0.3697609305381775,,
1,1299,,0.828125,,0.4657236635684967,,
1,1349,,0.90625,,0.2022448629140854,,
1,1399,,0.921875,,0.2053234577178955,,
1,1449,,0.890625,,0.28888922929763794,,
1,1499,,0.90625,,0.25949960947036743,,
1,1549,,0.890625,,0.26521921157836914,,
1,1599,,0.875,,0.36501508951187134,,
1,1649,,0.90625,,0.25173693895339966,,
1,1699,,0.890625,,0.34821873903274536,,
1,1749,,0.875,,0.42352497577667236,,
1,1799,,0.953125,,0.2277451753616333,,
1,1849,,0.875,,0.3788833022117615,,
1,1899,,0.859375,,0.3507120907306671,,
1,1949,,0.84375,,0.3700355887413025,,
1,1999,,0.875,,0.4173320531845093,,
1,2049,,0.890625,,0.33775413036346436,,
1,2099,,0.890625,,0.21849408745765686,,
1,2149,,0.9375,,0.22635862231254578,,
1,2199,,0.90625,,0.22762131690979004,,
1,2249,,0.890625,,0.19863513112068176,,
1,2299,,0.890625,,0.18706361949443817,,
1,2349,,0.90625,,0.3592938184738159,,
1,2399,,0.859375,,0.4722297191619873,,
1,2449,,0.84375,,0.5547735691070557,,
1,2495,,,,,0.8957089781761169,0.306183785200119
1,2495,0.8956705927848816,,0.3234879970550537,,,
2,2499,,0.90625,,0.3156455159187317,,
2,2549,,0.90625,,0.2638654112815857,,
2,2599,,0.9375,,0.17214848101139069,,
2,2649,,0.921875,,0.24248018860816956,,
2,2699,,0.890625,,0.27016186714172363,,
2,2749,,0.9375,,0.1690826416015625,,
2,2799,,0.921875,,0.18854109942913055,,
2,2849,,0.96875,,0.10002113878726959,,
2,2899,,0.9375,,0.24187183380126953,,
2,2949,,0.921875,,0.2697099447250366,,
2,2999,,0.953125,,0.17355354130268097,,
2,3049,,0.890625,,0.27501916885375977,,
2,3099,,0.90625,,0.2510142922401428,,
2,3149,,0.90625,,0.22770020365715027,,
2,3199,,0.921875,,0.2846498489379883,,
2,3249,,0.875,,0.3504452705383301,,
2,3299,,0.921875,,0.38647162914276123,,
2,3349,,0.828125,,0.38776472210884094,,
2,3399,,0.984375,,0.1288648247718811,,
2,3449,,0.9375,,0.37390002608299255,,
2,3499,,0.921875,,0.32324162125587463,,
2,3549,,0.96875,,0.1230626031756401,,
2,3599,,0.9375,,0.16812127828598022,,
2,3649,,0.96875,,0.10921798646450043,,
2,3699,,0.84375,,0.47312504053115845,,
2,3743,,,,,0.9096745252609253,0.27184367179870605
2,3743,0.9162660241127014,,0.252310186624527,,,
