epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,valid_acc,valid_loss
0,49,,0.28125,,2.681016683578491,,
0,99,,0.46875,,2.0428555011749268,,
0,149,,0.515625,,1.4082664251327515,,
0,199,,0.6875,,0.9624547958374023,,
0,249,,0.609375,,1.3257496356964111,,
0,299,,0.734375,,1.0306510925292969,,
0,349,,0.703125,,0.8574042916297913,,
0,399,,0.78125,,0.8344741463661194,,
0,449,,0.71875,,0.7614881992340088,,
0,499,,0.75,,0.7035543918609619,,
0,549,,0.765625,,0.7275621891021729,,
0,599,,0.84375,,0.45088931918144226,,
0,649,,0.796875,,0.5999817848205566,,
0,699,,0.921875,,0.42954739928245544,,
0,749,,0.796875,,0.6712453365325928,,
0,799,,0.8125,,0.6871498823165894,,
0,849,,0.859375,,0.5589216947555542,,
0,899,,0.828125,,0.4705907106399536,,
0,949,,0.875,,0.6820455193519592,,
0,999,,0.765625,,0.7862027287483215,,
0,1049,,0.828125,,0.7181257009506226,,
0,1099,,0.78125,,0.525736927986145,,
0,1149,,0.84375,,0.5028635859489441,,
0,1199,,0.859375,,0.4626370966434479,,
0,1247,,,,,0.8674400448799133,0.4285722076892853
0,1247,0.7302308678627014,,0.889028012752533,,,
1,1249,,0.796875,,0.5313347578048706,,
1,1299,,0.875,,0.3302474617958069,,
1,1349,,0.875,,0.4699455797672272,,
1,1399,,0.84375,,0.38246169686317444,,
1,1449,,0.90625,,0.2692388594150543,,
1,1499,,0.84375,,0.40757063031196594,,
1,1549,,0.875,,0.42465677857398987,,
1,1599,,0.921875,,0.2774195671081543,,
1,1649,,0.84375,,0.5918753147125244,,
1,1699,,0.890625,,0.29071515798568726,,
1,1749,,0.921875,,0.3100903332233429,,
1,1799,,0.828125,,0.4243270456790924,,
1,1849,,0.953125,,0.28734415769577026,,
1,1899,,0.890625,,0.23958176374435425,,
1,1949,,0.890625,,0.3681905269622803,,
1,1999,,0.921875,,0.3378988206386566,,
1,2049,,0.9375,,0.19539189338684082,,
1,2099,,0.859375,,0.42879605293273926,,
1,2149,,0.875,,0.29189807176589966,,
1,2199,,0.921875,,0.3468800187110901,,
1,2249,,0.921875,,0.28124600648880005,,
1,2299,,0.890625,,0.2988898754119873,,
1,2349,,0.875,,0.37633734941482544,,
1,2399,,0.921875,,0.23043519258499146,,
1,2449,,0.921875,,0.2710762023925781,,
1,2495,,,,,0.8946953415870667,0.32381922006607056
1,2495,0.884765625,,0.3655596971511841,,,
2,2499,,0.859375,,0.8218162059783936,,
2,2549,,0.875,,0.4950449466705322,,
2,2599,,0.90625,,0.40808624029159546,,
2,2649,,0.9375,,0.3436138331890106,,
2,2699,,0.875,,0.3222198784351349,,
2,2749,,0.921875,,0.19303888082504272,,
2,2799,,0.90625,,0.24980458617210388,,
2,2849,,0.890625,,0.39835551381111145,,
2,2899,,0.96875,,0.13762491941452026,,
2,2949,,0.859375,,0.41318479180336,,
2,2999,,0.875,,0.5278123021125793,,
2,3049,,0.921875,,0.18596947193145752,,
2,3099,,0.96875,,0.15320006012916565,,
2,3149,,0.890625,,0.24119225144386292,,
2,3199,,0.921875,,0.17366966605186462,,
2,3249,,0.921875,,0.3875083327293396,,
2,3299,,0.84375,,0.509844183921814,,
2,3349,,0.890625,,0.299681693315506,,
2,3399,,0.90625,,0.31643927097320557,,
2,3449,,0.84375,,0.46157631278038025,,
2,3499,,0.921875,,0.19737212359905243,,
2,3549,,0.9375,,0.1639992594718933,,
2,3599,,0.953125,,0.1614573895931244,,
2,3649,,0.90625,,0.3085564374923706,,
2,3699,,0.9375,,0.16852764785289764,,
2,3743,,,,,0.9074220061302185,0.28314077854156494
2,3743,0.9071139097213745,,0.2850894331932068,,,
3,3749,,0.9375,,0.14097918570041656,,
3,3799,,0.90625,,0.31006455421447754,,
3,3849,,0.921875,,0.1956033855676651,,
3,3899,,0.9375,,0.22403298318386078,,
3,3949,,0.890625,,0.20829357206821442,,
3,3999,,0.890625,,0.2618042230606079,,
3,4049,,0.921875,,0.25058412551879883,,
3,4099,,0.9375,,0.31799739599227905,,
3,4149,,0.9375,,0.1833740770816803,,
3,4199,,0.9375,,0.13913467526435852,,
3,4249,,0.984375,,0.07624921202659607,,
3,4299,,0.953125,,0.2760572135448456,,
3,4349,,0.84375,,0.3769044876098633,,
3,4399,,0.921875,,0.20262806117534637,,
3,4449,,0.9375,,0.1488262414932251,,
3,4499,,0.9375,,0.18106386065483093,,
3,4549,,0.90625,,0.19975784420967102,,
3,4599,,0.96875,,0.13373461365699768,,
3,4649,,0.90625,,0.23903663456439972,,
3,4699,,0.921875,,0.3527662754058838,,
3,4749,,0.9375,,0.19610847532749176,,
3,4799,,0.859375,,0.30745047330856323,,
3,4849,,0.90625,,0.3980081081390381,,
3,4899,,0.921875,,0.34623992443084717,,
3,4949,,0.921875,,0.3659268915653229,,
3,4991,,,,,0.9213875532150269,0.2412683516740799
3,4991,0.9204477071762085,,0.23963378369808197,,,
4,4999,,0.890625,,0.5116472244262695,,
4,5049,,0.953125,,0.16055963933467865,,
4,5099,,0.90625,,0.28869837522506714,,
4,5149,,0.90625,,0.19112011790275574,,
4,5199,,0.953125,,0.09240525215864182,,
4,5249,,0.921875,,0.16760362684726715,,
4,5299,,0.890625,,0.24315959215164185,,
4,5349,,0.859375,,0.3488087058067322,,
4,5399,,0.9375,,0.17435112595558167,,
4,5449,,0.953125,,0.19119717180728912,,
4,5499,,0.890625,,0.17848220467567444,,
4,5549,,0.84375,,0.4283182621002197,,
4,5599,,0.921875,,0.17950226366519928,,
4,5649,,0.921875,,0.20791704952716827,,
4,5699,,0.890625,,0.2944081425666809,,
4,5749,,0.921875,,0.2092377096414566,,
4,5799,,0.953125,,0.1485728621482849,,
4,5849,,0.96875,,0.13690848648548126,,
4,5899,,0.953125,,0.13349750638008118,,
4,5949,,0.921875,,0.13737468421459198,,
4,5999,,0.9375,,0.19776059687137604,,
4,6049,,0.921875,,0.16848526895046234,,
4,6099,,0.953125,,0.13774120807647705,,
4,6149,,0.875,,0.35436108708381653,,
4,6199,,0.96875,,0.12283854931592941,,
4,6239,,,,,0.9220632910728455,0.24256758391857147
4,6239,0.9299128651618958,,0.2066829353570938,,,
5,6249,,0.890625,,0.27644068002700806,,
5,6299,,0.953125,,0.10502974689006805,,
5,6349,,0.921875,,0.2023075371980667,,
5,6399,,0.984375,,0.078031025826931,,
5,6449,,0.921875,,0.21484893560409546,,
