epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,valid_acc,valid_loss
0,49,,0.3125,,2.381692886352539,,
0,99,,0.515625,,1.620129942893982,,
0,149,,0.640625,,1.0707619190216064,,
0,199,,0.703125,,0.9033252000808716,,
0,249,,0.75,,0.6735498905181885,,
0,299,,0.796875,,0.710192084312439,,
0,349,,0.75,,0.8028035163879395,,
0,399,,0.84375,,0.4929311275482178,,
0,449,,0.78125,,0.7997100353240967,,
0,499,,0.78125,,0.6943490505218506,,
0,549,,0.8125,,0.5819342136383057,,
0,599,,0.84375,,0.45005732774734497,,
0,649,,0.75,,0.7379883527755737,,
0,699,,0.734375,,0.6688992381095886,,
0,749,,0.8125,,0.6802006363868713,,
0,799,,0.8125,,0.5754401087760925,,
0,849,,0.859375,,0.41483205556869507,,
0,899,,0.875,,0.3282826542854309,,
0,949,,0.8125,,0.6345337629318237,,
0,999,,0.84375,,0.4274870455265045,,
0,1049,,0.75,,0.5477775931358337,,
0,1099,,0.859375,,0.43368273973464966,,
0,1149,,0.84375,,0.4755934178829193,,
0,1199,,0.890625,,0.3258673846721649,,
0,1247,,,,,0.8845590949058533,0.36754199862480164
0,1247,0.7685672044754028,,0.7584311366081238,,,
1,1249,,0.90625,,0.336611807346344,,
1,1299,,0.90625,,0.2796672582626343,,
1,1349,,0.90625,,0.26587578654289246,,
1,1399,,0.859375,,0.5118186473846436,,
1,1449,,0.890625,,0.3707118034362793,,
1,1499,,0.90625,,0.32993292808532715,,
1,1549,,0.84375,,0.29355278611183167,,
1,1599,,0.90625,,0.39137786626815796,,
1,1649,,0.921875,,0.2172052264213562,,
1,1699,,0.90625,,0.3425889313220978,,
1,1749,,0.859375,,0.6197312474250793,,
1,1799,,0.890625,,0.33533066511154175,,
1,1849,,0.921875,,0.25674882531166077,,
1,1899,,0.90625,,0.3310454487800598,,
1,1949,,0.9375,,0.2172093391418457,,
1,1999,,0.875,,0.3296823799610138,,
1,2049,,0.96875,,0.130690336227417,,
1,2099,,0.921875,,0.4958559274673462,,
1,2149,,0.859375,,0.4651317000389099,,
1,2199,,0.90625,,0.30100953578948975,,
1,2249,,0.9375,,0.14754383265972137,,
1,2299,,0.890625,,0.27088236808776855,,
1,2349,,0.90625,,0.30214929580688477,,
1,2399,,0.890625,,0.358913391828537,,
1,2449,,0.875,,0.3919920325279236,,
1,2495,,,,,0.9071967601776123,0.27999821305274963
1,2495,0.9010166525840759,,0.3066214919090271,,,
2,2499,,0.9375,,0.17327946424484253,,
2,2549,,0.953125,,0.1364113986492157,,
2,2599,,0.875,,0.4774613082408905,,
2,2649,,0.921875,,0.22429391741752625,,
2,2699,,0.96875,,0.10961079597473145,,
2,2749,,0.890625,,0.3033711910247803,,
2,2799,,0.96875,,0.11764994263648987,,
2,2849,,0.921875,,0.1984824389219284,,
2,2899,,0.921875,,0.20341035723686218,,
2,2949,,0.90625,,0.23989872634410858,,
2,2999,,0.921875,,0.21701708436012268,,
2,3049,,0.90625,,0.19458167254924774,,
2,3099,,0.96875,,0.13701145350933075,,
2,3149,,0.875,,0.2504206895828247,,
2,3199,,0.90625,,0.1937791109085083,,
2,3249,,1.0,,0.03548044711351395,,
2,3299,,0.9375,,0.17524564266204834,,
2,3349,,0.90625,,0.2930358052253723,,
2,3399,,0.9375,,0.1264975368976593,,
2,3449,,0.96875,,0.14289331436157227,,
2,3499,,0.953125,,0.1361505389213562,,
2,3549,,0.890625,,0.29749664664268494,,
2,3599,,0.96875,,0.12227867543697357,,
2,3649,,0.828125,,0.36925745010375977,,
2,3699,,0.921875,,0.19101563096046448,,
2,3743,,,,,0.9227390289306641,0.23570676147937775
2,3743,0.9221003651618958,,0.23285487294197083,,,
3,3749,,0.875,,0.3391951024532318,,
3,3799,,0.90625,,0.20874249935150146,,
3,3849,,0.984375,,0.08950887620449066,,
3,3899,,0.9375,,0.15175935626029968,,
3,3949,,0.90625,,0.18274769186973572,,
3,3999,,0.859375,,0.5608319640159607,,
3,4049,,0.890625,,0.3045816421508789,,
3,4099,,0.9375,,0.12803179025650024,,
3,4149,,0.921875,,0.1647157222032547,,
3,4199,,0.921875,,0.1500815451145172,,
3,4249,,0.953125,,0.15078681707382202,,
3,4299,,0.921875,,0.31927353143692017,,
3,4349,,0.953125,,0.3174431025981903,,
3,4399,,0.953125,,0.21460190415382385,,
3,4449,,0.953125,,0.15699978172779083,,
3,4499,,0.9375,,0.16127002239227295,,
3,4549,,0.859375,,0.406015008687973,,
3,4599,,0.921875,,0.18093207478523254,,
3,4649,,0.875,,0.2510339021682739,,
3,4699,,0.9375,,0.1757267266511917,,
3,4749,,0.9375,,0.1600930094718933,,
3,4799,,0.921875,,0.19050832092761993,,
3,4849,,0.90625,,0.20090454816818237,,
3,4899,,0.90625,,0.3277093172073364,,
3,4949,,0.953125,,0.13515843451023102,,
3,4991,,,,,0.9279198050498962,0.22134467959403992
3,4991,0.9334434866905212,,0.19572554528713226,,,
4,4999,,0.890625,,0.21827608346939087,,
4,5049,,0.921875,,0.17342373728752136,,
4,5099,,0.9375,,0.10795655846595764,,
4,5149,,0.9375,,0.12954148650169373,,
4,5199,,0.96875,,0.09443175792694092,,
4,5249,,0.96875,,0.14578059315681458,,
4,5299,,0.9375,,0.17760857939720154,,
4,5349,,0.96875,,0.1552133858203888,,
4,5399,,0.9375,,0.12802742421627045,,
4,5449,,0.96875,,0.0970984548330307,,
4,5499,,0.96875,,0.09143971651792526,,
4,5549,,0.96875,,0.0980641171336174,,
4,5599,,0.921875,,0.23295581340789795,,
4,5649,,0.96875,,0.07745403051376343,,
4,5699,,0.9375,,0.16175761818885803,,
4,5749,,0.953125,,0.11160244047641754,,
4,5799,,0.96875,,0.1112697422504425,,
4,5849,,0.9375,,0.16785205900669098,,
4,5899,,0.96875,,0.1742711067199707,,
4,5949,,0.921875,,0.20657165348529816,,
4,5999,,0.90625,,0.3462541997432709,,
4,6049,,0.90625,,0.2084900438785553,,
4,6099,,0.9375,,0.2520006000995636,,
4,6149,,0.953125,,0.14302867650985718,,
4,6199,,0.90625,,0.2601972818374634,,
4,6239,,,,,0.9264556765556335,0.2245698869228363
4,6239,0.9414438009262085,,0.16903580725193024,,,
5,6249,,0.9375,,0.1425592601299286,,
5,6299,,0.9375,,0.18586799502372742,,
5,6349,,0.921875,,0.17249912023544312,,
5,6399,,0.984375,,0.06871088594198227,,
5,6449,,0.984375,,0.03799900785088539,,
5,6499,,0.90625,,0.2862569987773895,,
5,6549,,0.96875,,0.11635918915271759,,
5,6599,,0.953125,,0.11293317377567291,,
5,6649,,0.953125,,0.1530567705631256,,
5,6699,,0.9375,,0.20130249857902527,,
5,6749,,0.96875,,0.08466803282499313,,
5,6799,,1.0,,0.03623117879033089,,
5,6849,,0.984375,,0.13137906789779663,,
5,6899,,0.96875,,0.12246381491422653,,
5,6949,,0.921875,,0.37245291471481323,,
5,6999,,0.90625,,0.29820767045021057,,
5,7049,,0.890625,,0.14898896217346191,,
5,7099,,0.96875,,0.10739877820014954,,
5,7149,,0.953125,,0.09440533071756363,,
5,7199,,0.953125,,0.07109000533819199,,
5,7249,,0.953125,,0.08810164034366608,,
5,7299,,0.96875,,0.07891178131103516,,
5,7349,,0.96875,,0.0893251970410347,,
5,7399,,0.921875,,0.1273895651102066,,
5,7449,,0.984375,,0.08176517486572266,,
5,7487,,,,,0.9340015649795532,0.2061217874288559
5,7487,0.9470527768135071,,0.1485797017812729,,,
6,7499,,0.921875,,0.1715078353881836,,
6,7549,,0.96875,,0.0644238293170929,,
6,7599,,0.984375,,0.048793770372867584,,
6,7649,,0.921875,,0.1820065975189209,,
6,7699,,0.953125,,0.14002582430839539,,
6,7749,,0.984375,,0.044815391302108765,,
6,7799,,0.96875,,0.09304708242416382,,
6,7849,,0.953125,,0.10370773077011108,,
6,7899,,0.90625,,0.26014649868011475,,
6,7949,,0.984375,,0.09682335704565048,,
6,7999,,0.953125,,0.13358311355113983,,
6,8049,,0.921875,,0.1579045057296753,,
6,8099,,0.96875,,0.10185638070106506,,
6,8149,,0.984375,,0.0750531256198883,,
6,8199,,0.90625,,0.21620935201644897,,
6,8249,,0.96875,,0.08362303674221039,,
6,8299,,0.9375,,0.19307473301887512,,
6,8349,,0.90625,,0.2699989378452301,,
6,8399,,0.984375,,0.044777482748031616,,
6,8449,,0.984375,,0.04979293420910835,,
6,8499,,0.921875,,0.24556919932365417,,
6,8549,,0.96875,,0.11835066974163055,,
6,8599,,0.921875,,0.22273771464824677,,
6,8649,,1.0,,0.041604284197092056,,
6,8699,,0.953125,,0.14496447145938873,,
6,8735,,,,,0.9317490458488464,0.22069263458251953
6,8735,0.9525490999221802,,0.13270887732505798,,,
7,8749,,0.9375,,0.1349964588880539,,
7,8799,,0.984375,,0.043580666184425354,,
7,8849,,0.984375,,0.0730711817741394,,
7,8899,,0.953125,,0.2360784262418747,,
7,8949,,0.984375,,0.06546861678361893,,
7,8999,,0.9375,,0.15039415657520294,,
7,9049,,0.96875,,0.17090588808059692,,
7,9099,,1.0,,0.024909578263759613,,
7,9149,,0.96875,,0.06733395159244537,,
7,9199,,0.96875,,0.08869178593158722,,
7,9249,,1.0,,0.059772901237010956,,
7,9299,,0.953125,,0.09281431138515472,,
7,9349,,0.984375,,0.037182796746492386,,
7,9399,,0.953125,,0.08336672186851501,,
7,9449,,0.9375,,0.1081356629729271,,
7,9499,,0.96875,,0.08531107008457184,,
7,9549,,0.921875,,0.2793058156967163,,
7,9599,,0.953125,,0.08573589473962784,,
7,9649,,0.96875,,0.09435588866472244,,
7,9699,,0.984375,,0.03788784518837929,,
7,9749,,0.984375,,0.07668723911046982,,
7,9799,,0.90625,,0.14425288140773773,,
7,9849,,0.984375,,0.09095676243305206,,
7,9899,,0.9375,,0.1582835614681244,,
7,9949,,0.90625,,0.20387034118175507,,
7,9983,,,,,0.9303975701332092,0.22073478996753693
7,9983,0.955641508102417,,0.11963798850774765,,,
8,9999,,0.9375,,0.13678014278411865,,
8,10049,,0.984375,,0.05612809211015701,,
8,10099,,0.953125,,0.10317332297563553,,
8,10149,,0.96875,,0.07175736874341965,,
8,10199,,1.0,,0.048183996230363846,,
8,10249,,0.96875,,0.06072061508893967,,
8,10299,,0.96875,,0.05741950869560242,,
8,10349,,0.984375,,0.05908907204866409,,
8,10399,,0.953125,,0.11397255957126617,,
8,10449,,0.96875,,0.1432848423719406,,
8,10499,,0.9375,,0.1307777464389801,,
8,10549,,0.953125,,0.10669536888599396,,
8,10599,,0.984375,,0.05124913901090622,,
8,10649,,0.921875,,0.19439387321472168,,
8,10699,,0.9375,,0.11391568183898926,,
8,10749,,0.96875,,0.07460865378379822,,
8,10799,,0.984375,,0.05028882250189781,,
8,10849,,0.96875,,0.0940541923046112,,
8,10899,,0.953125,,0.11583813279867172,,
8,10949,,0.9375,,0.12947961688041687,,
8,10999,,0.96875,,0.08791982382535934,,
8,11049,,0.921875,,0.14175772666931152,,
8,11099,,0.9375,,0.11661991477012634,,
8,11149,,0.921875,,0.2219371795654297,,
8,11199,,0.96875,,0.09671434760093689,,
8,11231,,,,,0.9290460348129272,0.2483285814523697
8,11231,0.9601237177848816,,0.10486744344234467,,,
9,11249,,0.921875,,0.1744844615459442,,
9,11299,,0.9375,,0.13549968600273132,,
9,11349,,0.9375,,0.12856747210025787,,
9,11399,,0.96875,,0.06046999245882034,,
9,11449,,0.96875,,0.07436324656009674,,
9,11499,,0.953125,,0.08608514815568924,,
9,11549,,0.984375,,0.057831957936286926,,
9,11599,,0.953125,,0.09290243685245514,,
9,11649,,0.96875,,0.05048340559005737,,
9,11699,,1.0,,0.031624823808670044,,
9,11749,,0.96875,,0.08827701210975647,,
9,11799,,0.96875,,0.10128103196620941,,
9,11849,,0.953125,,0.13241508603096008,,
9,11899,,0.96875,,0.10170276463031769,,
9,11949,,0.96875,,0.08080825209617615,,
9,11999,,0.9375,,0.19543379545211792,,
9,12049,,0.96875,,0.1036878377199173,,
9,12099,,0.953125,,0.2021593600511551,,
9,12149,,0.96875,,0.0816350057721138,,
9,12199,,0.921875,,0.14695611596107483,,
9,12249,,0.890625,,0.30380627512931824,,
9,12299,,0.984375,,0.0870501846075058,,
9,12349,,0.984375,,0.085236094892025,,
9,12399,,0.984375,,0.0720474049448967,,
9,12449,,0.9375,,0.11288242042064667,,
9,12479,,,,,0.937380313873291,0.22442692518234253
9,12479,0.9630784392356873,,0.09626352787017822,,,
